1;100;0.5641895835
Разбиений;Рекурсивное сложение;Двойное Рекурсивное сложение;Наивное сложение;Прореживающее сложение;Кехановское сложение;Совмещающее сложение
2440;0.0000031884;0.0000031591;0.0000021751;0.0000031288;0.0000031884;0.0000031884
2445;-0.0000063484;-0.0000062912;-0.0000066464;-0.0000062888;-0.0000062888;-0.0000062888
2450;0.0000030692;0.0000031352;0.0000027711;0.0000031884;0.0000031288;0.0000031288
2455;-0.0000062292;-0.0000062371;-0.0000062888;-0.0000062292;-0.0000062292;-0.0000062292
2460;0.0000031288;0.0000031086;0.0000028307;0.0000031288;0.0000031288;0.0000031288
2465;-0.0000062292;-0.0000061887;-0.0000062888;-0.0000062292;-0.0000061696;-0.0000061696
2470;0.0000030692;0.0000030796;0.0000033076;0.0000031288;0.0000031288;0.0000031288
2475;-0.0000061100;-0.0000061370;-0.0000062292;-0.0000061100;-0.0000061696;-0.0000061696
2480;0.0000030692;0.0000030591;0.0000024135;0.0000030095;0.0000030692;0.0000030692
2485;-0.0000061100;-0.0000060910;-0.0000060504;-0.0000061100;-0.0000061100;-0.0000061100
2490;0.0000030095;0.0000030326;0.0000031288;0.0000030095;0.0000030095;0.0000030095
2495;-0.0000060504;-0.0000060400;-0.0000063484;-0.0000061100;-0.0000060504;-0.0000060504
2500;0.0000029499;0.0000030080;0.0000028903;0.0000029499;0.0000030095;0.0000030095
2505;-0.0000059908;-0.0000059965;-0.0000062292;-0.0000059311;-0.0000059908;-0.0000059908
2510;0.0000029499;0.0000029869;0.0000024731;0.0000029499;0.0000030095;0.0000030095
2515;-0.0000059311;-0.0000059438;-0.0000065272;-0.0000059908;-0.0000059311;-0.0000059311
2520;0.0000029499;0.0000029620;0.0000024135;0.0000030095;0.0000029499;0.0000029499
2525;-0.0000058715;-0.0000058983;-0.0000061100;-0.0000059311;-0.0000059311;-0.0000059311
2530;0.0000029499;0.0000029359;0.0000027711;0.0000029499;0.0000029499;0.0000029499
2535;-0.0000058715;-0.0000058520;-0.0000061100;-0.0000058715;-0.0000058715;-0.0000058715
2540;0.0000028903;0.0000029132;0.0000025923;0.0000028903;0.0000029499;0.0000029499
2545;-0.0000058119;-0.0000058066;-0.0000062292;-0.0000058119;-0.0000058119;-0.0000058119
2550;0.0000028307;0.0000028897;0.0000025923;0.0000028307;0.0000028903;0.0000028903
2555;-0.0000058119;-0.0000057614;-0.0000059311;-0.0000058119;-0.0000057523;-0.0000057523
2560;0.0000028903;0.0000028715;0.0000024135;0.0000029499;0.0000028903;0.0000028903
2565;-0.0000057523;-0.0000057162;-0.0000062292;-0.0000056927;-0.0000056927;-0.0000056927
2570;0.0000028903;0.0000028372;0.0000021751;0.0000028307;0.0000028307;0.0000028307
2575;-0.0000056331;-0.0000056714;-0.0000057523;-0.0000056331;-0.0000056331;-0.0000056331
2580;0.0000028307;0.0000028256;0.0000018175;0.0000028307;0.0000028307;0.0000028307
2585;-0.0000056331;-0.0000056269;-0.0000059311;-0.0000056331;-0.0000056331;-0.0000056331
2590;0.0000028307;0.0000028043;0.0000019963;0.0000027711;0.0000027711;0.0000027711
2595;-0.0000056331;-0.0000055844;-0.0000059311;-0.0000055735;-0.0000055735;-0.0000055735
2600;0.0000028307;0.0000027811;0.0000025327;0.0000027711;0.0000027711;0.0000027711
2605;-0.0000055735;-0.0000055404;-0.0000056331;-0.0000055735;-0.0000055735;-0.0000055735
2610;0.0000027711;0.0000027612;0.0000019963;0.0000027115;0.0000027711;0.0000027711
2615;-0.0000055139;-0.0000055014;-0.0000061696;-0.0000054543;-0.0000055139;-0.0000055139
2620;0.0000027711;0.0000027390;0.0000029499;0.0000027711;0.0000027711;0.0000027711
2625;-0.0000055139;-0.0000054579;-0.0000056331;-0.0000054543;-0.0000055139;-0.0000055139
2630;0.0000027711;0.0000027190;0.0000020559;0.0000027711;0.0000027711;0.0000027711
2635;-0.0000053947;-0.0000054164;-0.0000060504;-0.0000053947;-0.0000053947;-0.0000054543
2640;0.0000027115;0.0000026991;0.0000028307;0.0000027115;0.0000027115;0.0000027115
2645;-0.0000053947;-0.0000053770;-0.0000058119;-0.0000053947;-0.0000053947;-0.0000053947
2650;0.0000027115;0.0000026783;0.0000022943;0.0000026519;0.0000026519;0.0000026519
2655;-0.0000052755;-0.0000053328;-0.0000049179;-0.0000053351;-0.0000053351;-0.0000053351
2660;0.0000026519;0.0000026605;0.0000025923;0.0000027115;0.0000026519;0.0000026519
2665;-0.0000052755;-0.0000052960;-0.0000054543;-0.0000052755;-0.0000052755;-0.0000052755
2670;0.0000025923;0.0000026380;0.0000019963;0.0000026519;0.0000026519;0.0000026519
2675;-0.0000052755;-0.0000052560;-0.0000056331;-0.0000052159;-0.0000052755;-0.0000052755
2680;0.0000025923;0.0000026166;0.0000018175;0.0000025923;0.0000025923;0.0000025923
2685;-0.0000052755;-0.0000052152;-0.0000052159;-0.0000051563;-0.0000052159;-0.0000052159
2690;0.0000025923;0.0000025985;0.0000022347;0.0000025923;0.0000025923;0.0000025923
2695;-0.0000051563;-0.0000051786;-0.0000058715;-0.0000052159;-0.0000051563;-0.0000051563
2700;0.0000025923;0.0000025797;0.0000021155;0.0000025327;0.0000025923;0.0000025923
2705;-0.0000051563;-0.0000051404;-0.0000054543;-0.0000052159;-0.0000051563;-0.0000051563
2710;0.0000025923;0.0000025581;0.0000018771;0.0000025923;0.0000025923;0.0000025923
2715;-0.0000050967;-0.0000051015;-0.0000058715;-0.0000050967;-0.0000050967;-0.0000050967
2720;0.0000025923;0.0000025423;0.0000025923;0.0000025327;0.0000025327;0.0000025327
2725;-0.0000050371;-0.0000050672;-0.0000056331;-0.0000050967;-0.0000050371;-0.0000050371
2730;0.0000025327;0.0000025171;0.0000023539;0.0000025327;0.0000025327;0.0000025327
2735;-0.0000050371;-0.0000050264;-0.0000053947;-0.0000050371;-0.0000050371;-0.0000050371
2740;0.0000024731;0.0000025049;0.0000027711;0.0000025327;0.0000025327;0.0000025327
2745;-0.0000050371;-0.0000049919;-0.0000052159;-0.0000049775;-0.0000049775;-0.0000049775
2750;0.0000024731;0.0000024880;0.0000023539;0.0000024731;0.0000024731;0.0000024731
2755;-0.0000049179;-0.0000049586;-0.0000052159;-0.0000049775;-0.0000049775;-0.0000049775
2760;0.0000024731;0.0000024699;0.0000027711;0.0000024731;0.0000024731;0.0000024731
2765;-0.0000049179;-0.0000049176;-0.0000050967;-0.0000049179;-0.0000049179;-0.0000049179
2770;0.0000024135;0.0000024518;0.0000016982;0.0000024135;0.0000024135;0.0000024135
2775;-0.0000049179;-0.0000048830;-0.0000056331;-0.0000049179;-0.0000049179;-0.0000049179
2780;0.0000024135;0.0000024343;0.0000021155;0.0000024135;0.0000024731;0.0000024731
2785;-0.0000048583;-0.0000048499;-0.0000056331;-0.0000047987;-0.0000048583;-0.0000048583
2790;0.0000024135;0.0000024159;0.0000018175;0.0000024135;0.0000024135;0.0000024135
2795;-0.0000047987;-0.0000048145;-0.0000052159;-0.0000047987;-0.0000047987;-0.0000047987
2800;0.0000023539;0.0000024023;0.0000023539;0.0000024135;0.0000024135;0.0000024135
2805;-0.0000047987;-0.0000047797;-0.0000051563;-0.0000047987;-0.0000047391;-0.0000047391
2810;0.0000023539;0.0000023808;0.0000015194;0.0000023539;0.0000024135;0.0000024135
2815;-0.0000047987;-0.0000047455;-0.0000049179;-0.0000046794;-0.0000047391;-0.0000047391
2820;0.0000024135;0.0000023660;0.0000023539;0.0000024731;0.0000024135;0.0000023539
2825;-0.0000047391;-0.0000047143;-0.0000051563;-0.0000046794;-0.0000046794;-0.0000046794
2830;0.0000023539;0.0000023491;0.0000019367;0.0000024135;0.0000023539;0.0000023539
2835;-0.0000046794;-0.0000046788;-0.0000048583;-0.0000047391;-0.0000046794;-0.0000046794
2840;0.0000023539;0.0000023303;0.0000019963;0.0000023539;0.0000022943;0.0000022943
2845;-0.0000046198;-0.0000046460;-0.0000049179;-0.0000046794;-0.0000046198;-0.0000046198
2850;0.0000023539;0.0000023163;0.0000018771;0.0000023539;0.0000023539;0.0000023539
2855;-0.0000046198;-0.0000046134;-0.0000047987;-0.0000046198;-0.0000046198;-0.0000046198
2860;0.0000023539;0.0000022990;0.0000015790;0.0000022943;0.0000022943;0.0000022943
2865;-0.0000045602;-0.0000045825;-0.0000043814;-0.0000045602;-0.0000045602;-0.0000045602
2870;0.0000022347;0.0000022810;0.0000019367;0.0000022943;0.0000022943;0.0000022943
2875;-0.0000045602;-0.0000045487;-0.0000046794;-0.0000045602;-0.0000045006;-0.0000045602
2880;0.0000022347;0.0000022681;0.0000016386;0.0000022347;0.0000022943;0.0000022943
2885;-0.0000045602;-0.0000045227;-0.0000049179;-0.0000045006;-0.0000045006;-0.0000045006
2890;0.0000022347;0.0000022506;0.0000019367;0.0000022347;0.0000022347;0.0000022347
2895;-0.0000045006;-0.0000044872;-0.0000049775;-0.0000045006;-0.0000045006;-0.0000045006
2900;0.0000022347;0.0000022370;0.0000013406;0.0000021751;0.0000022347;0.0000022347
2905;-0.0000044410;-0.0000044546;-0.0000050371;-0.0000045006;-0.0000044410;-0.0000044410
2910;0.0000022347;0.0000022212;0.0000019963;0.0000022347;0.0000022347;0.0000022347
2915;-0.0000044410;-0.0000044267;-0.0000044410;-0.0000044410;-0.0000043814;-0.0000043814
2920;0.0000022347;0.0000022040;0.0000011618;0.0000021751;0.0000021751;0.0000021751
2925;-0.0000043814;-0.0000043929;-0.0000048583;-0.0000043814;-0.0000043814;-0.0000043814
2930;0.0000022347;0.0000021892;0.0000018175;0.0000021751;0.0000021751;0.0000021751
2935;-0.0000043218;-0.0000043648;-0.0000044410;-0.0000043814;-0.0000043814;-0.0000043814
2940;0.0000021751;0.0000021737;0.0000014002;0.0000022347;0.0000021751;0.0000021751
2945;-0.0000043218;-0.0000043382;-0.0000047987;-0.0000044410;-0.0000043218;-0.0000043218
2950;0.0000021155;0.0000021616;0.0000019963;0.0000021751;0.0000021751;0.0000021751
2955;-0.0000043814;-0.0000043077;-0.0000050967;-0.0000043218;-0.0000043218;-0.0000043218
2960;0.0000021155;0.0000021452;0.0000017579;0.0000021155;0.0000021155;0.0000021155
2965;-0.0000043218;-0.0000042767;-0.0000049775;-0.0000042622;-0.0000042622;-0.0000042622
2970;0.0000021155;0.0000021308;0.0000019367;0.0000020559;0.0000021155;0.0000021155
2975;-0.0000042026;-0.0000042510;-0.0000040238;-0.0000042622;-0.0000042622;-0.0000042622
2980;0.0000021155;0.0000021164;0.0000019963;0.0000021155;0.0000021155;0.0000021155
2985;-0.0000042026;-0.0000042210;-0.0000043218;-0.0000042622;-0.0000042026;-0.0000042026
2990;0.0000021155;0.0000021035;0.0000018175;0.0000021155;0.0000021155;0.0000021155
2995;-0.0000042026;-0.0000041931;-0.0000043814;-0.0000042026;-0.0000042026;-0.0000042026
3000;0.0000021155;0.0000020883;0.0000019963;0.0000021155;0.0000020559;0.0000020559
3005;-0.0000041430;-0.0000041628;-0.0000045006;-0.0000042026;-0.0000042026;-0.0000042026
3010;0.0000020559;0.0000020755;0.0000016386;0.0000020559;0.0000021155;0.0000021155
3015;-0.0000041430;-0.0000041373;-0.0000039046;-0.0000041430;-0.0000041430;-0.0000041430
3020;0.0000020559;0.0000020634;0.0000018175;0.0000020559;0.0000020559;0.0000020559
3025;-0.0000040834;-0.0000041080;-0.0000047391;-0.0000040834;-0.0000040834;-0.0000040834
3030;0.0000020559;0.0000020479;0.0000011618;0.0000021155;0.0000020559;0.0000020559
3035;-0.0000040834;-0.0000040825;-0.0000045006;-0.0000040834;-0.0000040834;-0.0000040834
3040;0.0000020559;0.0000020349;0.0000024135;0.0000019963;0.0000020559;0.0000020559
3045;-0.0000040238;-0.0000040576;-0.0000043218;-0.0000040834;-0.0000040238;-0.0000040238
3050;0.0000019963;0.0000020205;0.0000016982;0.0000020559;0.0000020559;0.0000020559
3055;-0.0000039642;-0.0000040279;-0.0000050371;-0.0000040238;-0.0000040238;-0.0000040238
3060;0.0000019963;0.0000020075;0.0000012214;0.0000020559;0.0000019963;0.0000019963
3065;-0.0000039642;-0.0000040057;-0.0000042622;-0.0000040238;-0.0000039642;-0.0000039642
3070;0.0000019963;0.0000019945;0.0000012214;0.0000019367;0.0000019963;0.0000019963
3075;-0.0000039642;-0.0000039788;-0.0000040834;-0.0000040238;-0.0000039642;-0.0000039642
3080;0.0000019963;0.0000019832;0.0000014598;0.0000019963;0.0000019367;0.0000019367
3085;-0.0000039642;-0.0000039531;-0.0000040834;-0.0000039046;-0.0000039642;-0.0000039642
3090;0.0000019367;0.0000019709;0.0000014598;0.0000019367;0.0000019963;0.0000019963
3095;-0.0000039642;-0.0000039242;-0.0000045602;-0.0000039046;-0.0000039046;-0.0000039046
3100;0.0000019963;0.0000019560;0.0000015790;0.0000019367;0.0000019963;0.0000019963
3105;-0.0000039046;-0.0000039020;-0.0000046198;-0.0000039642;-0.0000039046;-0.0000039046
3110;0.0000019963;0.0000019444;0.0000014598;0.0000019963;0.0000019367;0.0000019367
3115;-0.0000038450;-0.0000038762;-0.0000039642;-0.0000039046;-0.0000038450;-0.0000038450
3120;0.0000019367;0.0000019315;0.0000017579;0.0000018771;0.0000019367;0.0000019367
3125;-0.0000038450;-0.0000038516;-0.0000045602;-0.0000038450;-0.0000038450;-0.0000038450
3130;0.0000018771;0.0000019190;0.0000012810;0.0000018771;0.0000019367;0.0000019367
3135;-0.0000038450;-0.0000038253;-0.0000036662;-0.0000038450;-0.0000038450;-0.0000038450
3140;0.0000019367;0.0000019064;0.0000015790;0.0000018771;0.0000019367;0.0000019367
3145;-0.0000038450;-0.0000038020;-0.0000042026;-0.0000038450;-0.0000037854;-0.0000037854
3150;0.0000018771;0.0000018990;0.0000014002;0.0000019367;0.0000019367;0.0000018771
3155;-0.0000037854;-0.0000037781;-0.0000042026;-0.0000037258;-0.0000037854;-0.0000037854
3160;0.0000018771;0.0000018852;0.0000015194;0.0000018175;0.0000018771;0.0000018771
3165;-0.0000037854;-0.0000037550;-0.0000038450;-0.0000037258;-0.0000037258;-0.0000037258
3170;0.0000018771;0.0000018723;0.0000012810;0.0000018175;0.0000018771;0.0000018771
3175;-0.0000037258;-0.0000037298;-0.0000040238;-0.0000037258;-0.0000037258;-0.0000037258
3180;0.0000018771;0.0000018599;0.0000014598;0.0000018771;0.0000018771;0.0000018771
3185;-0.0000037258;-0.0000037063;-0.0000043218;-0.0000037258;-0.0000037258;-0.0000037258
3190;0.0000018175;0.0000018494;0.0000015790;0.0000018175;0.0000018175;0.0000018175
3195;-0.0000036662;-0.0000036857;-0.0000037854;-0.0000036662;-0.0000036662;-0.0000036662
3200;0.0000018771;0.0000018370;0.0000010426;0.0000018175;0.0000018175;0.0000018771
3205;-0.0000036662;-0.0000036609;-0.0000042026;-0.0000036662;-0.0000036662;-0.0000036662
3210;0.0000018771;0.0000018260;0.0000014598;0.0000018175;0.0000018175;0.0000018175
3215;-0.0000036662;-0.0000036365;-0.0000036662;-0.0000036662;-0.0000036662;-0.0000036662
3220;0.0000017579;0.0000018144;0.0000016386;0.0000018771;0.0000018175;0.0000018175
3225;-0.0000036066;-0.0000036193;-0.0000041430;-0.0000036066;-0.0000036066;-0.0000036066
3230;0.0000018175;0.0000018035;0.0000018175;0.0000017579;0.0000018175;0.0000018175
3235;-0.0000036066;-0.0000035927;-0.0000033681;-0.0000035470;-0.0000036066;-0.0000036066
3240;0.0000018175;0.0000017924;0.0000013406;0.0000018175;0.0000018175;0.0000018175
3245;-0.0000036066;-0.0000035708;-0.0000040238;-0.0000036066;-0.0000035470;-0.0000035470
3250;0.0000017579;0.0000017804;0.0000011618;0.0000018175;0.0000018175;0.0000018175
3255;-0.0000034874;-0.0000035516;-0.0000037258;-0.0000035470;-0.0000035470;-0.0000035470
3260;0.0000017579;0.0000017702;0.0000014598;0.0000018175;0.0000018175;0.0000018175
3265;-0.0000034874;-0.0000035269;-0.0000040834;-0.0000035470;-0.0000035470;-0.0000035470
3270;0.0000017579;0.0000017592;0.0000016386;0.0000017579;0.0000017579;0.0000017579
3275;-0.0000034874;-0.0000035067;-0.0000037258;-0.0000034874;-0.0000035470;-0.0000035470
3280;0.0000017579;0.0000017489;0.0000014002;0.0000017579;0.0000017579;0.0000017579
3285;-0.0000034874;-0.0000034856;-0.0000038450;-0.0000035470;-0.0000034874;-0.0000034874
3290;0.0000016982;0.0000017358;0.0000013406;0.0000017579;0.0000017579;0.0000017579
3295;-0.0000034874;-0.0000034637;-0.0000033681;-0.0000034874;-0.0000034874;-0.0000034874
3300;0.0000016982;0.0000017243;0.0000008638;0.0000016982;0.0000016982;0.0000016982
3305;-0.0000034278;-0.0000034436;-0.0000037258;-0.0000034278;-0.0000034278;-0.0000034278
3310;0.0000017579;0.0000017173;0.0000011022;0.0000017579;0.0000016982;0.0000016982
3315;-0.0000034278;-0.0000034134;-0.0000036066;-0.0000033681;-0.0000034278;-0.0000034278
3320;0.0000016982;0.0000017074;0.0000011618;0.0000016982;0.0000017579;0.0000017579
3325;-0.0000034278;-0.0000034022;-0.0000040238;-0.0000034278;-0.0000034278;-0.0000034278
3330;0.0000017579;0.0000016966;0.0000011022;0.0000016982;0.0000016982;0.0000016982
3335;-0.0000033681;-0.0000033786;-0.0000038450;-0.0000034278;-0.0000033681;-0.0000033681
3340;0.0000016982;0.0000016851;0.0000016982;0.0000016982;0.0000016982;0.0000016982
3345;-0.0000033681;-0.0000033619;-0.0000036066;-0.0000033681;-0.0000033681;-0.0000033681
3350;0.0000016386;0.0000016765;0.0000013406;0.0000016982;0.0000016982;0.0000016982
3355;-0.0000033681;-0.0000033413;-0.0000039642;-0.0000033085;-0.0000033085;-0.0000033085
3360;0.0000016386;0.0000016657;0.0000009830;0.0000016386;0.0000016386;0.0000016386
3365;-0.0000032489;-0.0000033248;-0.0000034874;-0.0000033085;-0.0000033085;-0.0000033085
3370;0.0000016386;0.0000016571;0.0000014002;0.0000016386;0.0000016386;0.0000016386
3375;-0.0000032489;-0.0000033010;-0.0000033681;-0.0000033085;-0.0000033085;-0.0000033085
3380;0.0000016386;0.0000016463;0.0000018175;0.0000016386;0.0000016386;0.0000016386
3385;-0.0000033085;-0.0000032821;-0.0000036662;-0.0000033085;-0.0000033085;-0.0000033085
3390;0.0000016386;0.0000016373;0.0000005062;0.0000016386;0.0000016386;0.0000016386
3395;-0.0000032489;-0.0000032628;-0.0000034874;-0.0000032489;-0.0000032489;-0.0000032489
3400;0.0000016386;0.0000016263;0.0000014598;0.0000016386;0.0000016386;0.0000016386
3405;-0.0000032489;-0.0000032427;-0.0000034874;-0.0000031893;-0.0000032489;-0.0000032489
3410;0.0000016386;0.0000016176;0.0000012810;0.0000015790;0.0000016386;0.0000016386
3415;-0.0000032489;-0.0000032265;-0.0000034278;-0.0000032489;-0.0000031893;-0.0000031893
3420;0.0000016386;0.0000016073;0.0000015194;0.0000015790;0.0000015790;0.0000015790
3425;-0.0000031893;-0.0000032040;-0.0000035470;-0.0000031893;-0.0000031893;-0.0000031893
3430;0.0000016386;0.0000015988;0.0000010426;0.0000016386;0.0000015790;0.0000015790
3435;-0.0000032489;-0.0000031881;-0.0000031297;-0.0000031297;-0.0000031893;-0.0000031893
3440;0.0000015790;0.0000015910;0.0000012214;0.0000015790;0.0000016386;0.0000016386
3445;-0.0000031297;-0.0000031690;-0.0000038450;-0.0000031297;-0.0000031893;-0.0000031297
3450;0.0000015790;0.0000015807;0.0000007446;0.0000015194;0.0000015790;0.0000015790
3455;-0.0000031297;-0.0000031508;-0.0000036662;-0.0000031893;-0.0000031297;-0.0000031297
3460;0.0000015790;0.0000015710;0.0000011618;0.0000015790;0.0000015790;0.0000015790
3465;-0.0000031297;-0.0000031308;-0.0000035470;-0.0000031893;-0.0000031297;-0.0000031297
3470;0.0000015790;0.0000015630;0.0000014598;0.0000016386;0.0000015790;0.0000015790
3475;-0.0000031297;-0.0000031159;-0.0000033681;-0.0000031297;-0.0000031297;-0.0000031297
3480;0.0000015194;0.0000015530;0.0000012214;0.0000015790;0.0000015790;0.0000015790
3485;-0.0000030701;-0.0000030965;-0.0000034874;-0.0000031297;-0.0000031297;-0.0000031297
3490;0.0000015194;0.0000015444;0.0000009234;0.0000015194;0.0000015194;0.0000015194
3495;-0.0000031297;-0.0000030801;-0.0000038450;-0.0000031297;-0.0000030701;-0.0000030701
3500;0.0000015194;0.0000015356;0.0000012810;0.0000015194;0.0000015194;0.0000015194
3505;-0.0000030105;-0.0000030609;-0.0000028913;-0.0000030701;-0.0000030701;-0.0000030701
3510;0.0000015194;0.0000015259;0.0000007446;0.0000015194;0.0000015194;0.0000015194
3515;-0.0000030105;-0.0000030436;-0.0000035470;-0.0000030701;-0.0000030701;-0.0000030701
3520;0.0000015194;0.0000015170;0.0000012810;0.0000014598;0.0000015194;0.0000015194
3525;-0.0000030105;-0.0000030251;-0.0000034874;-0.0000030105;-0.0000030105;-0.0000030105
3530;0.0000015194;0.0000015106;0.0000014598;0.0000015790;0.0000015194;0.0000015194
3535;-0.0000030105;-0.0000030080;-0.0000034278;-0.0000030105;-0.0000030105;-0.0000030105
3540;0.0000015194;0.0000015009;0.0000010426;0.0000015790;0.0000015194;0.0000015194
3545;-0.0000029509;-0.0000029909;-0.0000028317;-0.0000030105;-0.0000030105;-0.0000030105
3550;0.0000015194;0.0000014926;0.0000010426;0.0000015194;0.0000015194;0.0000015194
3555;-0.0000030105;-0.0000029750;-0.0000035470;-0.0000029509;-0.0000029509;-0.0000029509
3560;0.0000015194;0.0000014822;0.0000010426;0.0000015194;0.0000015194;0.0000015194
3565;-0.0000030105;-0.0000029596;-0.0000036066;-0.0000029509;-0.0000029509;-0.0000029509
3570;0.0000015194;0.0000014800;0.0000008042;0.0000015194;0.0000014598;0.0000014598
3575;-0.0000028913;-0.0000029402;-0.0000034874;-0.0000029509;-0.0000029509;-0.0000029509
3580;0.0000015194;0.0000014680;0.0000009830;0.0000014598;0.0000014598;0.0000014598
3585;-0.0000028913;-0.0000029241;-0.0000034278;-0.0000028913;-0.0000029509;-0.0000029509
3590;0.0000014598;0.0000014588;0.0000013406;0.0000015194;0.0000014598;0.0000014598
3595;-0.0000028913;-0.0000029092;-0.0000031893;-0.0000028913;-0.0000028913;-0.0000028913
3600;0.0000014002;0.0000014509;0.0000008638;0.0000014598;0.0000014598;0.0000014598
